"
                        单间 | 东营区南王屋小区 4室1厅 次卧 朝南 中等装修                    ",东营区南王屋小区,450,http://dy.58.com/hezu/29852183304137x.shtml
"
                        单间 | 聊城路实验学校家属楼                    ",聊城路实验学校家属楼,400,http://dy.58.com/hezu/28932425617992x.shtml
"
                        整租 | 通明苑小区 2室1厅1卫                     ",通明苑小区,350,http://dy.58.com/zufang/29922964267822x.shtml
"
                        整租 | 新城花园阁楼出租 1室1厅1卫                     ",新城花园阁楼出租,380,http://dy.58.com/zufang/29924590325812x.shtml
"
                        整租 | 锦湖家园 1室1厅1卫                    ", ,500,http://dy.58.com/zufang/29937111256489x.shtml
"
                        单间 | 华炜馨园 3室2厅1卫 限女生                    ", ,380,http://dy.58.com/hezu/29939247053495x.shtml
"
                        整租 | 河康小区50型三楼 2室1厅1卫                     ",河康小区50型三楼,450,http://dy.58.com/zufang/29938020688074x.shtml
"
                        整租 | 西一区（秀苑 1室1厅1卫                    ",西一区（秀苑,10,http://dy.58.com/zufang/29939755997495x.shtml
"
                        单间 | 低价租胜东小区两间隔断间水电气暖网全免                    ",低价租胜东小区两间隔断间水电气暖网全免,350,http://dy.58.com/hezu/29945093847115x.shtml
"
                        整租 | 宁河小区 2室1厅1卫                     ",宁河小区,500,http://dy.58.com/zufang/29940111865552x.shtml
"
                        整租 | 河欣小区新45型4楼 2室1厅1卫                     ",河欣小区新45型4楼,450,http://dy.58.com/zufang/29945391190218x.shtml
"
                        整租 | 办理区三中学区房租赁合同                    ",办理区三中学区房租赁合同,1,http://dy.58.com/zufang/29944817820728x.shtml
"
                        单间 | 广饶同悦花园 3室2厅 主卧 朝南                    ",广饶同悦花园,300,http://dy.58.com/hezu/29944559461453x.shtml
"
                        整租 | 河龙小区50型5楼 2室1厅1卫                     ",河龙小区50型5楼,450,http://dy.58.com/zufang/29945431399737x.shtml
"
                        单间 | 悦来新城 3室2厅2卫 限女生                    ",悦来新城,400,http://dy.58.com/hezu/29945445897922x.shtml
"
                        整租 | 河欣小区50型3楼 2室1厅1卫                     ",河欣小区50型3楼,500,http://dy.58.com/zufang/29945373131075x.shtml
"
                        单间 | 南庄村东营区-西城次卧150元/月                    ",南庄村东营区-西城次卧150元/月,150,http://dy.58.com/hezu/29926183232458x.shtml
"
                        单间 | 环卫路区三中 3室1厅1卫 男女不限                    ",环卫路区三中,380,http://dy.58.com/hezu/29937414501169x.shtml
"
                        单间 | 广饶丽景豪庭 1室1厅 主卧 朝南北 中等装修                    ", ,300,http://dy.58.com/hezu/29937043076933x.shtml
"
                        单间 | 低价租济南路颐园小区三楼一间朝阳卧室水电气暖网全免                    ",低价租济南路颐园小区三楼一间朝阳卧室水电气暖网全免,500,http://dy.58.com/hezu/29945116835791x.shtml
"
                        整租 | 济南路服装厂 1室0厅0卫                     ",济南路服装厂,300,http://dy.58.com/zufang/29939776721594x.shtml
"
                        整租 | 清风小区 1室0厅0卫                     ",清风小区,400,http://dy.58.com/zufang/29602510574639x.shtml
"
                        单间 | 清风小区 2室1厅 次卧 朝南 中等装修                    ",清风小区,500,http://dy.58.com/hezu/28310509347020x.shtml
"
                        单间 | 华炜馨园 3室2厅1卫 限女生                    ", ,380,http://dy.58.com/hezu/29927680950212x.shtml
"
                        单间 | 白领公寓东营区-精品公寓1元/月                    ",白领公寓东营区-精品公寓1元/月,1,http://dy.58.com/hezu/29936582789321x.shtml
"
                        整租 | 北二路与西五 1室1厅 120平米 简单装修 面议                    ",北二路与西五,500,http://dy.58.com/zufang/27535544406343x.shtml
"
                        单间 | 限女士，出租淄博路胜安小区附近卧室一间                    ",限女士，出租淄博路胜安小区附近卧室一间,500,http://dy.58.com/hezu/29933898090924x.shtml
"
                        单间 | 东营区舒苑小区 1室1厅 主卧 朝南北 中等装修                    ",东营区舒苑小区,300,http://dy.58.com/hezu/29936984388789x.shtml
"
                        单间 | 油田一中西邻馨园小区东营区包-西城次卧450元/月                    ",油田一中西邻馨园小区东营区包-西城次卧450元/月,450,http://dy.58.com/hezu/29896113704392x.shtml
"
                        单间 | 辛民小区 2室1厅1卫 男女不限                    ",辛民小区,500,http://dy.58.com/hezu/29927976713926x.shtml
"
                        单间 | 正和小区 3室1厅1卫 限女生                    ",正和小区,220,http://dy.58.com/hezu/29771296256959x.shtml
"
                        单间 | 中国银行家属楼 3室1厅1卫 限男生                    ",中国银行家属楼,500,http://dy.58.com/hezu/29936661385515x.shtml
"
                        单间 | 华炜馨园 3室2厅1卫 限女生                    ", ,380,http://dy.58.com/hezu/29927728386624x.shtml
"
                        单间 | 东营区祥和小区 3室2厅 次卧 朝北 精装修                    ",东营区祥和小区,400,http://dy.58.com/hezu/29894924120770x.shtml
"
                        单间 | 个人出租淄博路油区办小区平房                    ",个人出租淄博路油区办小区平房,200,http://dy.58.com/hezu/29935383413309x.shtml
"
                        单间 | 东营市西城西营村1室0厅 主卧 朝南 简单装修                    ",东营市西城西营村1室0厅,150,http://dy.58.com/hezu/29228604085066x.shtml
"
                        单间 | 低价租济南路颐园小区三楼一间朝阳卧室水电气暖网全免                    ",低价租济南路颐园小区三楼一间朝阳卧室水电气暖网全免,500,http://dy.58.com/hezu/29934112728234x.shtml
"
                        单间 | 荟萃小区东营区-西城主卧500元/月                    ",荟萃小区东营区-西城主卧500元/月,500,http://dy.58.com/hezu/29934297181246x.shtml
"
                        整租 | 出租新区槟香园38平车库朝阳简装学校以东年租金350                    ",出租新区槟香园38平车库朝阳简装学校以东年租金350,292,http://dy.58.com/zufang/28079861148874x.shtml
"
                        整租 | 石大花园 1室1厅1卫                     ",石大花园,480,http://dy.58.com/zufang/29935660228168x.shtml
"
                        整租 | 舜华南区 2室1厅1卫                     ",舜华南区,500,http://dy.58.com/zufang/29928508840107x.shtml
"
                        单间 | 东营区西城淄博路油区办 3室2厅 主卧 朝南 简单装                    ",东营区西城淄博路油区办,450,http://dy.58.com/hezu/29935288052422x.shtml
"
                        单间 | 淄博路政通小区朝阳卧室出租 2室1厅1卫 男女不限                    ",淄博路政通小区朝阳卧室出租,450,http://dy.58.com/hezu/29935114000683x.shtml
"
                        整租 | 利津县职教中心小院一套                    ", ,500,http://dy.58.com/zufang/27824909423402x.shtml
"
                        单间 | 科苑小区 3室1厅1卫                    ",科苑小区,500,http://dy.58.com/hezu/29584688840654x.shtml
"
                        整租 | 东营区东城东城商贸城 1室1厅 85平米 精装修 面                    ",东营区东城东城商贸城,15,http://dy.58.com/zufang/29934352754635x.shtml
"
                        整租 | 河口仙河镇中华二区1室1厅1卫500元                    ",河口仙河镇中华二区1室1厅1卫500元,500,http://dy.58.com/zufang/29936671047854x.shtml
"
                        单间 | 金山小区 3室2厅1卫 男女不限                    ",金山小区,500,http://dy.58.com/hezu/29680083450165x.shtml
"
                        单间 | 东营区 东升小区 3室 2厅 次卧                    ",东营区,450,http://dy.58.com/hezu/28686556355372x.shtml
"
                        单间 | 石油大学十中附近文苑小区朝阳卧室出租                    ",石油大学十中附近文苑小区朝阳卧室出租,480,http://dy.58.com/hezu/29901001169842x.shtml
"
                        整租 | 东营区阳光100东 1室1厅 81平米 毛坯 押一付                    ",东营区阳光100东,300,http://dy.58.com/zufang/29936825524521x.shtml
"
                        单间 | 商河路猫街东都家属区 2室1厅1卫 限女生                    ",商河路猫街东都家属区,450,http://dy.58.com/hezu/29327339428416x.shtml
"
                        单间 | 盛世龙城 2室2厅1卫 男女不限                    ",盛世龙城,450,http://dy.58.com/hezu/29872244157356x.shtml
"
                        整租 | 东营区东城东城商贸城 1室1厅 38平米 精装修 押                    ",东营区东城东城商贸城,500,http://dy.58.com/zufang/29934330400173x.shtml
"
                        单间 | 个人出租胜安次卧                    ", ,400,http://dy.58.com/hezu/29935343133233x.shtml
"
                        单间 | 水电暖宽带太阳能浴室空调独立卫生间可做饭                    ", ,360,http://dy.58.com/hezu/29928798508073x.shtml
"
                        单间 | 文汇小区东营区-东城主卧450元/月                    ",文汇小区东营区-东城主卧450元/月,450,http://dy.58.com/hezu/29926138239786x.shtml
"
                        整租 | 月河小区整套出租                    ",月河小区整套出租,500,http://dy.58.com/zufang/29924288534068x.shtml
"
                        单间 | 个人房源出租卧室两间拎包入住减免                    ",个人房源出租卧室两间拎包入住减免,280,http://dy.58.com/hezu/29006117426363x.shtml
"
                        整租 | 河欣小区新45型3楼 2室1厅1卫                     ",河欣小区新45型3楼,500,http://dy.58.com/zufang/29923124029237x.shtml
"
                        整租 | 东营市东城七村卧室出租                    ",东营市东城七村卧室出租,450,http://dy.58.com/zufang/18647565257729x.shtml
"
                        单间 | 东赵小区西 临近万达广场 金领国际 银座 盛世龙城                    ",东赵小区西,350,http://dy.58.com/hezu/29614047518516x.shtml
"
                        单间 | 个人房低价租颐园小区一楼一间小卧室水电气暖网全免                    ",个人房低价租颐园小区一楼一间小卧室水电气暖网全免,350,http://dy.58.com/hezu/29922796243887x.shtml
"
                        单间 | 广饶县城华光东门对面小吃街农行院里主卧350元/月                    ",广饶县城华光东门对面小吃街农行院里主卧350元/月,350,http://dy.58.com/hezu/29925251254191x.shtml
"
                        单间 | 东城蓝天小区主卧出租                    ",东城蓝天小区主卧出租,500,http://dy.58.com/hezu/29922852047437x.shtml
"
                        单间 | 淄博路保险公司对面政通小区带阳台朝阳卧室                    ",淄博路保险公司对面政通小区带阳台朝阳卧室,400,http://dy.58.com/hezu/29309491637564x.shtml
"
                        单间 | 南庄村东营区-西城次卧150元/月                    ",南庄村东营区-西城次卧150元/月,150,http://dy.58.com/hezu/29926157173445x.shtml
"
                        整租 | 利津交通局家属院 3室2厅 100平米 简单装修 面                    ", ,11,http://dy.58.com/zufang/29923059128397x.shtml
"
                        整租 | 大王镇菜园商业街四楼 3室2厅1卫                     ",大王镇菜园商业街四楼,500,http://dy.58.com/zufang/29922541673786x.shtml
"
                        单间 | 个人房低价租银座一店东胜东小区两间隔断间水电气暖网全                    ",个人房低价租银座一店东胜东小区两间隔断间水电气暖网全,350,http://dy.58.com/hezu/29923038665663x.shtml
"
                        单间 | 魅力熙郡 2室2厅1卫                    ", ,500,http://dy.58.com/hezu/29437775620149x.shtml
"
                        整租 | 大王镇菜园商业街四楼 3室2厅1卫                     ",大王镇菜园商业街四楼,416,http://dy.58.com/zufang/29926701879375x.shtml
"
                        单间 | 网通院内后面 限女 全免                    ", ,480,http://dy.58.com/hezu/29342123295425x.shtml
"
                        单间 | 沙营新园小区 仅限女生 男士绕道                    ",沙营新园小区,500,http://dy.58.com/hezu/29326696753454x.shtml
"
                        单间 | 东营区淄博路胜安小 3室1厅 主卧 朝北 中等装修                    ",东营区淄博路胜安小,500,http://dy.58.com/hezu/29304718973620x.shtml
"
                        单间 | 辛店供销社济南路西首限女士出进方便                    ",辛店供销社济南路西首限女士出进方便,230,http://dy.58.com/hezu/29348571785535x.shtml
"
                        整租 | 广饶新城花园2室2厅1卫400元                    ",广饶新城花园2室2厅1卫400元,400,http://dy.58.com/zufang/29824039294911x.shtml
"
                        整租 | 河康小区 1室1厅1卫                     ",河康小区,500,http://dy.58.com/zufang/29924364003663x.shtml
"
                        单间 | 文汇小区 七村 次卧                    ",文汇小区,350,http://dy.58.com/hezu/28192591338933x.shtml
"
                        单间 | 耿井小区平房 1室1厅1卫 男女不限                    ",耿井小区平房,260,http://dy.58.com/hezu/29812439418696x.shtml
"
                        单间 | 南庄村东营区-西城次卧150元/月                    ",南庄村东营区-西城次卧150元/月,150,http://dy.58.com/hezu/29924499502658x.shtml
"
                        单间 | 个人房水利局淄博路西三路口干净可洗澡做饭限女孩免费W                    ",个人房水利局淄博路西三路口干净可洗澡做饭限女孩免费W,380,http://dy.58.com/hezu/29926724351431x.shtml
"
                        单间 | 百大三区，平房一间，里面有简单家具，水电暖，可拎包入                    ",百大三区，平房一间，里面有简单家具，水电暖，可拎包入,260,http://dy.58.com/hezu/29923739967312x.shtml
"
                        单间 | 东城惠州路沙营新园小区 3室2厅1卫 限女生                    ",东城惠州路沙营新园小区,400,http://dy.58.com/hezu/29584232696142x.shtml
"
                        单间 | 东营区供销家属区 2室1厅 次卧 朝南 中等装修                    ",东营区供销家属区,500,http://dy.58.com/hezu/29403983634624x.shtml
"
                        整租 | 河康小区50型3楼 2室1厅1卫                     ",河康小区50型3楼,500,http://dy.58.com/zufang/29923102802485x.shtml
"
                        整租 | 河颐小区45型2楼 1室1厅1卫                     ",河颐小区45型2楼,500,http://dy.58.com/zufang/29923146620621x.shtml
"
                        整租 | 东营区胜大花园阁楼出租（售） 2室1厅 65平米                    ",东营区胜大花园阁楼出租（售）,500,http://dy.58.com/zufang/29925571236428x.shtml
"
                        整租 | 河龙小区50型5楼 2室1厅1卫                     ",河龙小区50型5楼,500,http://dy.58.com/zufang/29923171232974x.shtml
"
                        单间 | 西城济南路刘家批发市场对面180型住宅 4室2厅2卫                    ",西城济南路刘家批发市场对面180型住宅,500,http://dy.58.com/hezu/29925276571061x.shtml
"
                        整租 | 河瑞小区 2室1厅1卫                     ",河瑞小区,500,http://dy.58.com/zufang/29924379717051x.shtml
"
                        整租 | 万达高尔夫 1室0厅0卫                     ", ,260,http://dy.58.com/zufang/29673540580556x.shtml
"
                        单间 | 华炜馨园 3室2厅1卫 限女生                    ", ,380,http://dy.58.com/hezu/29917550568904x.shtml
"
                        整租 | 西一区(秀苑 1室1厅 45平米 简单装修 年付                    ",西一区(秀苑,10,http://dy.58.com/zufang/29913140594762x.shtml
"
                        单间 | 东营新村平房1间出租，带院停车方便。                    ",东营新村平房1间出租，带院停车方便。,170,http://dy.58.com/hezu/25756350811081x.shtml
"
                        单间 | 淄博路电业局小区 带阳台主卧                    ",淄博路电业局小区,450,http://dy.58.com/hezu/29408067196488x.shtml
"
                        整租 | 大王镇菜园商业街四楼 3室2厅1卫                     ",大王镇菜园商业街四楼,500,http://dy.58.com/zufang/29916691127993x.shtml
"
                        单间 | 辛镇一期东营区次卧500元/月.包水电                    ",辛镇一期东营区次卧500元/月.包水电,500,http://dy.58.com/hezu/25016328536249x.shtml
"
                        整租 | 泰兴公寓 （临黄河路）                    ", ,500,http://dy.58.com/zufang/29005053342918x.shtml
"
                        整租 | 菜园商业街四楼 3室2厅1卫                     ",菜园商业街四楼,500,http://dy.58.com/zufang/29912620982578x.shtml
"
                        整租 | 东营市东营区黄河路西四路交叉 1室0厅1卫                     ",东营市东营区黄河路西四路交叉,150,http://dy.58.com/zufang/29917935854794x.shtml
"
                        整租 | 三村 2室0厅0卫                     ",三村,500,http://dy.58.com/zufang/29914281253199x.shtml
"
                        单间 | 淄博路东首文苑小区 4室1厅1卫 限夫妻                    ",淄博路东首文苑小区,400,http://dy.58.com/hezu/29760610972087x.shtml
"
                        单间 | 东营区淄博路油区办 3室2厅 主卧 朝南 中等装修                    ",东营区淄博路油区办,450,http://dy.58.com/hezu/29750544895686x.shtml
"
                        单间 | 东营区安盛南区地下室出租                    ",东营区安盛南区地下室出租,400,http://dy.58.com/hezu/29402537107890x.shtml
"
                        单间 | 科技一村 男女不限                    ",科技一村,350,http://dy.58.com/hezu/28221796714037x.shtml
"
                        单间 | 东城小区单间出租                    ",东城小区单间出租,500,http://dy.58.com/hezu/29496260416823x.shtml
"
                        单间 | 西城淄博路油区办 3室2厅 主卧 朝南 中等装修                    ",西城淄博路油区办,450,http://dy.58.com/hezu/29913334882125x.shtml
"
                        整租 | 牛庄聚华圆南区 2室1厅1卫                     ",牛庄聚华圆南区,420,http://dy.58.com/zufang/29906989884992x.shtml
"
                        单间 | 沙营新园小区 3室1厅1卫 限女生                    ",沙营新园小区,300,http://dy.58.com/hezu/29917568690753x.shtml
"
                        单间 | 中海嘉园 1号楼 合租 限女生                    ", ,400,http://dy.58.com/hezu/29916142942409x.shtml
"
                        单间 | 翠湖小区锦华南区 3室2厅1卫 限女生                    ",翠湖小区锦华南区,500,http://dy.58.com/hezu/29922271695677x.shtml
"
                        单间 | 西城馨园小区商业大厦南门对面， 2室1厅1卫 限女生                    ",西城馨园小区商业大厦南门对面，,400,http://dy.58.com/hezu/29913993943210x.shtml
"
                        整租 | 华瑞小区，市一中学区房 1室2厅1卫                     ",华瑞小区，市一中学区房,1,http://dy.58.com/zufang/29892500633671x.shtml
"
                        单间 | 淄博路胜安小区 2室1厅1卫 限女生                    ",淄博路胜安小区,500,http://dy.58.com/hezu/29857771763786x.shtml
"
                        单间 | 济宁路西四路宁河北 2室1厅1卫 男女不限                    ",济宁路西四路宁河北,400,http://dy.58.com/hezu/29915929392844x.shtml
"
                        单间 | 招合租：颐德花园二楼，男女不限 ，有床                    ",招合租：颐德花园二楼，男女不限,500,http://dy.58.com/hezu/29912343544642x.shtml
"
                        单间 | 东营区中心医院家属 2室1厅 主卧 朝南 简单装修                    ",东营区中心医院家属,500,http://dy.58.com/hezu/29913131461562x.shtml
"
                        单间 | 华炜馨园 3室2厅1卫 限女生                    ", ,380,http://dy.58.com/hezu/29917585005764x.shtml
"
                        单间 | 鲁班公寓东营区主卧400元/月                    ",鲁班公寓东营区主卧400元/月,400,http://dy.58.com/hezu/28976993417642x.shtml
"
                        整租 | 广饶广饶康居花园 3室2厅 100平米 中等装修 年                    ",广饶广饶康居花园,500,http://dy.58.com/zufang/29913589242673x.shtml
"
                        单间 | 耿井小区(东 3室1厅 次卧 朝南 中等装修                    ",耿井小区(东,500,http://dy.58.com/hezu/29757408438581x.shtml
"
                        整租 | 东营区西二区舒苑小 1室1厅 41平米 精装修 押一                    ",东营区西二区舒苑小,500,http://dy.58.com/zufang/29917401689398x.shtml
"
                        整租 | 东营新村平房1间出租， 带院停车方便，宽带免费用。                    ",东营新村平房1间出租，,170,http://dy.58.com/zufang/26241756585422x.shtml
"
                        单间 | 河口 河龙小区 3室 2厅 主卧                    ", ,350,http://dy.58.com/hezu/28989307247677x.shtml
"
                        整租 | 津一路老土产 1室1厅 60平米 简单装修 押一付一                    ",津一路老土产,500,http://dy.58.com/zufang/29527274453048x.shtml
"
                        整租 | 北高村，平房偏房                    ",北高村，平房偏房,100,http://dy.58.com/zufang/27756055480507x.shtml
"
                        整租 | 金桥花园 2室2厅1卫南北超大露台 精装修 年付                    ",金桥花园,10,http://dy.58.com/zufang/17470292224778x.shtml
"
                        单间 | 石大东临 东辛一矿 辛民小区 1                    ", ,300,http://dy.58.com/hezu/29573238227626x.shtml
"
                        整租 | 东营区淄博路西五区对面瑞达宾馆院内再生公司家属楼 3                    ",东营区淄博路西五区对面瑞达宾馆院内再生公司家属楼,450,http://dy.58.com/zufang/29907176225965x.shtml
"
                        单间 | 东营区 长虹二区 3室 1厅 主卧                    ",东营区,450,http://dy.58.com/hezu/29084954072618x.shtml
"
                        单间 | 海河小区东营区-东城次卧350元/月                    ",海河小区东营区-东城次卧350元/月,350,http://dy.58.com/hezu/29895611033794x.shtml
"
                        单间 | 东营区金水南区 3室2厅 次卧 朝北 精装修                    ",东营区金水南区,500,http://dy.58.com/hezu/29906213185734x.shtml
"
                        单间 | 限女士，出租淄博路胜安小区附近卧室一间                    ",限女士，出租淄博路胜安小区附近卧室一间,500,http://dy.58.com/hezu/29912275135940x.shtml
"
                        单间 | 淄博路胜安小区东营区-西城次卧300元/月                    ",淄博路胜安小区东营区-西城次卧300元/月,300,http://dy.58.com/hezu/29911961450057x.shtml
"
                        单间 | 东营区 中央豪庭 大卧室出租                    ",东营区,500,http://dy.58.com/hezu/28952974926785x.shtml
"
                        单间 | 石大北门超便宜300入住                    ", ,300,http://dy.58.com/hezu/29859322329911x.shtml
"
                        单间 | 淄博路区法院家属区 3室2厅1卫 男女不限                    ",淄博路区法院家属区,500,http://dy.58.com/hezu/29906218514116x.shtml
"
                        整租 | 东营区胜大花园阁楼出租（售） 2室1厅 65平米 年                    ",东营区胜大花园阁楼出租（售）,500,http://dy.58.com/zufang/29895667883185x.shtml
"
                        单间 | 西三路聚翠园小区 2室1厅1卫 限女生                    ",西三路聚翠园小区,300,http://dy.58.com/hezu/29497179408446x.shtml
"
                        单间 | 东营区辛店油龙小区 3室2厅 主卧 朝南 精装修                    ",东营区辛店油龙小区,240,http://dy.58.com/hezu/29043297546038x.shtml
"
                        整租 | 同悦花园 3室2厅1卫                     ",同悦花园,500,http://dy.58.com/zufang/29635885290951x.shtml
"
                        整租 | 广饶康居花园 3室2厅 100平米 简单装修 年付                    ",广饶康居花园,500,http://dy.58.com/zufang/29895140204862x.shtml
"
                        单间 | 海河小区东营区-东城次卧350元/月                    ",海河小区东营区-东城次卧350元/月,350,http://dy.58.com/hezu/29895576049973x.shtml
"
                        整租 | 淄博路胜安小区 1室1厅0卫                     ",淄博路胜安小区,200,http://dy.58.com/zufang/29900254471855x.shtml
"
                        单间 | 东营区淄博路胜安小 3室1厅 主卧                    ",东营区淄博路胜安小,500,http://dy.58.com/hezu/29893416696884x.shtml
"
                        单间 | 河康小区工商银行后面第二栋 2室1厅1卫 限女生                    ",河康小区工商银行后面第二栋,280,http://dy.58.com/hezu/28124450666698x.shtml
"
                        单间 | 东营区济南路友谊小 3室2厅 次卧 朝南 中等装修                    ",东营区济南路友谊小,500,http://dy.58.com/hezu/26342216436686x.shtml
"
                        单间 | 华炜馨园 3室2厅1卫 限女生                    ", ,380,http://dy.58.com/hezu/29902159072845x.shtml
"
                        整租 | 蚂琅村 1室1厅1卫                     ",蚂琅村,200,http://dy.58.com/zufang/29903390405325x.shtml
"
                        整租 | 井下南区 2室1厅1卫                     ",井下南区,500,http://dy.58.com/zufang/29907171772091x.shtml
"
                        单间 | 府前小区 3室1厅1卫 男女不限                    ",府前小区,450,http://dy.58.com/hezu/27495047896751x.shtml
"
                        单间 | 府前小区 2室1厅1卫 ，限女生                    ",府前小区,500,http://dy.58.com/hezu/29005157352248x.shtml
"
                        单间 | 中央豪庭 3室2厅1卫 限中央豪庭大卧室出租女生                    ", ,500,http://dy.58.com/hezu/29895900446652x.shtml
"
                        整租 | 科达B区 1室1厅1卫                     ",科达B区,1,http://dy.58.com/zufang/29506421423800x.shtml
"
                        单间 | 淄博路区法院家属区 3室2厅1卫 男女不限                    ",淄博路区法院家属区,500,http://dy.58.com/hezu/29906196567093x.shtml
"
                        整租 | 广饶锦湖家园 2室1厅 100平米 简单装修 押一付                    ", ,350,http://dy.58.com/zufang/29903387171129x.shtml
"
                        整租 | 东营区燕青小区 3室2厅 105平米 简单装修 面议                    ",东营区燕青小区,68,http://dy.58.com/zufang/29903241586617x.shtml
"
                        单间 | 东营区颐园小区 2室1厅 次卧 中等装修 水电气全免                    ",东营区颐园小区,430,http://dy.58.com/hezu/29630503614264x.shtml
"
                        单间 | 海河小区东营区-东城次卧350元/月                    ",海河小区东营区-东城次卧350元/月,350,http://dy.58.com/hezu/29895582472369x.shtml
"
                        单间 | 电费按表收 其他全免 住房干净卫生                    ", ,360,http://dy.58.com/hezu/29403030180525x.shtml
"
                        单间 | 耿井小区 1室1厅1卫 男女不限                    ",耿井小区,190,http://dy.58.com/hezu/29892134059051x.shtml
"
                        整租 | 大王镇菜园商业街四楼 3室2厅1卫                     ",大王镇菜园商业街四楼,458,http://dy.58.com/zufang/29881928390963x.shtml
"
                        单间 | 利河园小区 2室1厅1卫 万达附近                    ",利河园小区,300,http://dy.58.com/hezu/29882673631929x.shtml
"
                        整租 | 东营区西城祥云新居 3室1厅 80平米 简单装修 押                    ",东营区西城祥云新居,500,http://dy.58.com/zufang/29891107695560x.shtml
"
                        单间 | 东营区生资小区 2室2厅 主卧 朝南 中等装修                    ",东营区生资小区,500,http://dy.58.com/hezu/29890000223532x.shtml
"
                        单间 | 广饶乐园小区 3室1厅 主卧 朝南北 精装修                    ",广饶乐园小区,400,http://dy.58.com/hezu/29879398533294x.shtml
"
                        单间 | 淄博路胜安小区 2室1厅1卫 限女生                    ",淄博路胜安小区,500,http://dy.58.com/hezu/29573517364667x.shtml
"
                        单间 | 医药公司小区 3室2厅1卫 男女不限                    ",医药公司小区,400,http://dy.58.com/hezu/29889332127936x.shtml
"
                        单间 | 医药公司小区 3室2厅1卫 男女不限                    ",医药公司小区,300,http://dy.58.com/hezu/29889360421062x.shtml
"
                        单间 | 海河小区东营区-东城次卧350元/月                    ",海河小区东营区-东城次卧350元/月,350,http://dy.58.com/hezu/29881298403525x.shtml
"
                        单间 | 耿井小区 1室1厅1卫 男女不限                    ",耿井小区,260,http://dy.58.com/hezu/29812785466054x.shtml
"
                        单间 | 东营区白云小区 1室1厅 主卧 朝南北 中等装修                    ",东营区白云小区,200,http://dy.58.com/hezu/29879857820985x.shtml
"
                        整租 | 利河园小区-4号 2室0厅1卫                    ",利河园小区-4号,500,http://dy.58.com/zufang/29888453042757x.shtml
"
                        整租 | 西三路泵公司家属区 1室0厅0卫                     ",西三路泵公司家属区,350,http://dy.58.com/zufang/29804774405441x.shtml
"
                        单间 | 东营区东城商贸城 1室1厅一厨一卫 主卧 朝东南 精                    ",东营区东城商贸城,500,http://dy.58.com/hezu/29860234949679x.shtml
"
                        单间 | 出租西城馨园小区 限女生                    ",出租西城馨园小区,400,http://dy.58.com/hezu/29885223496505x.shtml
"
                        单间 | 海河小区东营区-东城次卧350元/月                    ",海河小区东营区-东城次卧350元/月,350,http://dy.58.com/hezu/29881362604489x.shtml
"
                        单间 | 锦湖高层 3室2厅1卫 限女生 单间只限女生                    ", ,400,http://dy.58.com/hezu/29883653813044x.shtml
"
                        整租 | 津苑小区D区 2室2厅1卫                     ",津苑小区D区,500,http://dy.58.com/zufang/29885488916034x.shtml
"
                        单间 | 东营区蓝天小区 1室1厅 主卧 朝南北 中等装修                    ",东营区蓝天小区,200,http://dy.58.com/hezu/29879869447855x.shtml
"
                        整租 | 兴河北区 1室1厅1卫                     ",兴河北区,1,http://dy.58.com/zufang/29881627964465x.shtml
"
                        单间 | 医药公司小区 3室2厅1卫 男女不限 机会不容错过                    ",医药公司小区,300,http://dy.58.com/hezu/29889414804137x.shtml
"
                        整租 | 东营区新区绿 1室 22.46平米 简单装修 半年付                    ",东营区新区绿,220,http://dy.58.com/zufang/29884273680843x.shtml
"
                        整租 | 惠泽园小区 2室1厅1卫                     ",惠泽园小区,450,http://dy.58.com/zufang/29558069276974x.shtml
"
                        单间 | 东营区生资小区 3室2厅 主卧 朝南 中等装修                    ",东营区生资小区,400,http://dy.58.com/hezu/29889979953833x.shtml
"
                        整租 | 东赵居民小区 3室1厅1卫                     ",东赵居民小区,120,http://dy.58.com/zufang/29846571763659x.shtml
"
                        整租 | 淄博路胜安小区 1室1厅0卫                     ",淄博路胜安小区,220,http://dy.58.com/zufang/29884078046921x.shtml
"
                        单间 | 东营区东旭小区 1室1厅 主卧 朝南北 中等装修                    ",东营区东旭小区,200,http://dy.58.com/hezu/29882191022121x.shtml
"
                        整租 | 月河小区5号楼一楼带院 2室1厅1卫                    ",月河小区5号楼一楼带院,1,http://dy.58.com/zufang/27149932154412x.shtml
"
                        单间 | 海河小区东营区-东城次卧350元/月                    ",海河小区东营区-东城次卧350元/月,350,http://dy.58.com/hezu/29881303221708x.shtml
"
                        整租 | 利河园小区-4号 2室0厅1卫                    ",利河园小区-4号,500,http://dy.58.com/zufang/29888435294666x.shtml
"
                        单间 | 出租东城20平阁楼单间300元/月                    ",出租东城20平阁楼单间300元/月,300,http://dy.58.com/hezu/29596331638346x.shtml
"
                        整租 | 云门山路西苑 3室1厅 86平米 简单装修 押一付三                    ",云门山路西苑,10,http://dy.58.com/zufang/29893301572267x.shtml
"
                        整租 | 利河园小区-4号 2室0厅1卫                    ",利河园小区-4号,500,http://dy.58.com/zufang/29882637704384x.shtml
"
                        单间 | 东营区西城西城运吉小区 1室1厅 次卧                    ",东营区西城西城运吉小区,350,http://dy.58.com/hezu/29889825358287x.shtml
